2026-04-19 11:30:38 | graph | default_trace_id | INFO | {"event_id": "5ff6f9d5-4582-44f6-9c3e-fc95c136658b", "event_type": "graph_vertex_init", "log_level": "INFO", "timestamp": "2026-04-19T11:30:38.120875+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Initialized node [start], abilities is ['invoke']", "metadata": {}, "graph_id": "weather_flow", "node_id": "start"}
2026-05-17 15:31:16 | graph | default_trace_id | INFO | {"event_id": "d6837432-ab4b-44fe-8cb2-17cc22796796", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T15:31:16.765244+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [end] ability [invoke]", "metadata": {}, "graph_id": "35dfc49db43f481db4ea2fdcb1578800", "node_id": "end"}
2026-05-17 15:31:16 | graph | default_trace_id | INFO | {"event_id": "13c1bd23-b03d-4bf0-8f51-c5b7b7ba7baa", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T15:31:16.765728+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [end]", "metadata": {}, "graph_id": "35dfc49db43f481db4ea2fdcb1578800", "node_id": "end"}
2026-05-17 15:31:16 | graph | default_trace_id | INFO | {"event_id": "7265e479-2b80-40fc-bb11-431e4c9e2893", "event_type": "graph_end", "log_level": "INFO", "timestamp": "2026-05-17T15:31:16.766844+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "session_id": "e6da103b-3950-4877-8703-c5bec96a06d9", "status": "success", "message": "Pregel graph engine execution completed", "metadata": {"total_steps": 4}, "graph_id": "35dfc49db43f481db4ea2fdcb1578800"}
2026-05-17 15:33:04 | graph | default_trace_id | INFO | {"event_id": "beb72376-057a-468e-bf9b-a8f4ce9f2bfd", "event_type": "graph_vertex_init", "log_level": "INFO", "timestamp": "2026-05-17T15:33:04.786864+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Initialized node [start], abilities is ['invoke']", "metadata": {}, "graph_id": "7b475c4c1fdc4abebebed569ce56f964", "node_id": "start"}
2026-05-17 15:33:04 | graph | default_trace_id | INFO | {"event_id": "fe312f7d-0d39-4ec8-881d-3f033d70ea8e", "event_type": "graph_vertex_init", "log_level": "INFO", "timestamp": "2026-05-17T15:33:04.787369+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Initialized node [node], abilities is ['invoke']", "metadata": {}, "graph_id": "7b475c4c1fdc4abebebed569ce56f964", "node_id": "node"}
2026-05-17 15:33:04 | graph | default_trace_id | INFO | {"event_id": "13510f5a-6a1b-4361-98c1-0714f73d1f97", "event_type": "graph_vertex_init", "log_level": "INFO", "timestamp": "2026-05-17T15:33:04.787877+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Initialized node [end], abilities is ['invoke']", "metadata": {}, "graph_id": "7b475c4c1fdc4abebebed569ce56f964", "node_id": "end"}
2026-05-17 15:33:04 | graph | default_trace_id | INFO | {"event_id": "a19d21cc-da5a-4b22-9679-de0fcb022275", "event_type": "graph_start", "log_level": "INFO", "timestamp": "2026-05-17T15:33:04.791856+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "session_id": "1504ae9e-5dc3-4f77-82d8-3abd95813aee", "status": "success", "message": "Pregel graph engine execution started", "metadata": {"is_top_level": true}, "graph_id": "7b475c4c1fdc4abebebed569ce56f964"}
2026-05-17 15:33:04 | graph | default_trace_id | INFO | {"event_id": "f92e2219-2088-4c9a-8fb2-76ad7dfd507a", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T15:33:04.793883+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [start]", "metadata": {}, "graph_id": "7b475c4c1fdc4abebebed569ce56f964", "node_id": "start"}
2026-05-17 15:33:04 | graph | default_trace_id | INFO | {"event_id": "693f773e-0ed4-4fef-a634-ff7e3a123687", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T15:33:04.794406+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [start] ability [invoke]", "metadata": {}, "graph_id": "7b475c4c1fdc4abebebed569ce56f964", "node_id": "start"}
2026-05-17 15:33:04 | graph | default_trace_id | INFO | {"event_id": "8eef2f37-f66d-414c-aac3-94865aadfbd3", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T15:33:04.796462+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [start] ability [invoke]", "metadata": {}, "graph_id": "7b475c4c1fdc4abebebed569ce56f964", "node_id": "start"}
2026-05-17 15:33:04 | graph | default_trace_id | INFO | {"event_id": "15ff17b9-ee43-45bc-b88c-e66c142d65be", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T15:33:04.796930+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [start]", "metadata": {}, "graph_id": "7b475c4c1fdc4abebebed569ce56f964", "node_id": "start"}
2026-05-17 15:33:04 | graph | default_trace_id | INFO | {"event_id": "57edf116-86d2-4a73-9acd-13d0d3f11c23", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T15:33:04.798347+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [node]", "metadata": {}, "graph_id": "7b475c4c1fdc4abebebed569ce56f964", "node_id": "node"}
2026-05-17 15:33:04 | graph | default_trace_id | INFO | {"event_id": "7cc7d99a-f567-4516-b1dd-3f37ba2e0bf0", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T15:33:04.798819+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [node] ability [invoke]", "metadata": {}, "graph_id": "7b475c4c1fdc4abebebed569ce56f964", "node_id": "node"}
2026-05-17 15:33:04 | graph | default_trace_id | INFO | {"event_id": "17c431c7-cb2f-4dae-9423-dd7aef073d9c", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T15:33:04.800016+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [node] ability [invoke]", "metadata": {}, "graph_id": "7b475c4c1fdc4abebebed569ce56f964", "node_id": "node"}
2026-05-17 15:33:04 | graph | default_trace_id | INFO | {"event_id": "e9d42982-3d79-4c8c-92e9-e5eb63cb5952", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T15:33:04.800427+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [node]", "metadata": {}, "graph_id": "7b475c4c1fdc4abebebed569ce56f964", "node_id": "node"}
2026-05-17 15:33:04 | graph | default_trace_id | INFO | {"event_id": "89156279-2539-494d-a733-b0dfabd5c5e1", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T15:33:04.801627+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [end]", "metadata": {}, "graph_id": "7b475c4c1fdc4abebebed569ce56f964", "node_id": "end"}
2026-05-17 15:33:04 | graph | default_trace_id | INFO | {"event_id": "b3cce41f-56fe-479e-ac04-5c3524ce5757", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T15:33:04.802051+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [end] ability [invoke]", "metadata": {}, "graph_id": "7b475c4c1fdc4abebebed569ce56f964", "node_id": "end"}
2026-05-17 15:33:04 | graph | default_trace_id | INFO | {"event_id": "28235a38-346a-4b3f-a878-30de65aaeec9", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T15:33:04.803229+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [end] ability [invoke]", "metadata": {}, "graph_id": "7b475c4c1fdc4abebebed569ce56f964", "node_id": "end"}
2026-05-17 15:33:04 | graph | default_trace_id | INFO | {"event_id": "e4bf1d04-b5bf-4cff-ae04-73682e4fda83", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T15:33:04.803692+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [end]", "metadata": {}, "graph_id": "7b475c4c1fdc4abebebed569ce56f964", "node_id": "end"}
2026-05-17 15:33:04 | graph | default_trace_id | INFO | {"event_id": "d66d5ffa-fb73-40c8-94a3-aa7bb1703c75", "event_type": "graph_end", "log_level": "INFO", "timestamp": "2026-05-17T15:33:04.804578+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "session_id": "1504ae9e-5dc3-4f77-82d8-3abd95813aee", "status": "success", "message": "Pregel graph engine execution completed", "metadata": {"total_steps": 4}, "graph_id": "7b475c4c1fdc4abebebed569ce56f964"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "418d68df-eab9-4262-a863-6e744394ee2e", "event_type": "graph_vertex_init", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.702802+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Initialized node [start], abilities is ['invoke']", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "start"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "1e9058a4-a21a-4561-ab5e-4ade5b4a54b4", "event_type": "graph_vertex_init", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.703525+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Initialized node [end], abilities is ['invoke']", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "end"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "12ac2fa7-3d14-47b7-b5e8-ad5242346826", "event_type": "graph_vertex_init", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.704019+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Initialized node [a], abilities is ['invoke']", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "a"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "2259172c-593a-4f38-839f-9a65e4ef4440", "event_type": "graph_vertex_init", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.704651+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Initialized node [sw], abilities is ['invoke']", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "sw"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "81d4ee38-2313-4290-86d7-b0b8f1af12d7", "event_type": "graph_start", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.709428+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "session_id": "a986497b-5675-44c6-93ba-a6ed1ccd778f", "status": "success", "message": "Pregel graph engine execution started", "metadata": {"is_top_level": true}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "1270dd54-a630-4c97-9f99-9d653dc6b015", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.711561+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [start]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "start"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "e05bfa84-658a-4dd5-96b3-c18b8bb7596f", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.712067+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [start] ability [invoke]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "start"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "77aada05-724c-4adb-b6a3-c9df301cfeed", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.712825+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [start] ability [invoke]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "start"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "9ea007fb-f5de-4775-979e-fd47498aa801", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.713148+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [start]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "start"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "dda60bf6-fe70-409c-8dac-fbcadaebee8b", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.714012+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [a]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "a"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "67cf36c6-68be-43ae-a025-fb27397e945e", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.714390+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [a] ability [invoke]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "a"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "e7245756-8c7f-44be-984b-94f1a6cdb9e3", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.718548+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [a] ability [invoke]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "a"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "40057bc6-4d5b-42e6-b39d-cb8028b46b8a", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.719129+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [a]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "a"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "e8b09bc6-19f6-44e1-91ad-b209d66183fe", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.720294+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [sw]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "sw"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "67e95a94-df2b-462a-87ab-1dde81696a4c", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.721226+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [sw] ability [invoke]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "sw"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "4cfe8444-d524-45b7-80e6-a5467a6f3a1c", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.722227+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [sw] ability [invoke]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "sw"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "0019c343-d928-4a1b-8da2-f740b3f6654a", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.722963+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [sw]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "sw"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "8f979c90-b3b1-449c-bd9b-365a15a67135", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.748651+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [a]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "a"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "f3dd61f4-76d3-4b4a-b3a7-f4f4b126795a", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.751542+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [a] ability [invoke]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "a"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "5e50a83c-5ed8-4515-8a64-5456144a8932", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.754990+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [a] ability [invoke]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "a"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "ab8f5844-3a36-4177-a02c-2c5472b55e26", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.758836+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [a]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "a"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "7da736e0-a66e-492a-a1b0-e1c284f6471d", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.762903+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [sw]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "sw"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "a7f2559b-8555-40e5-b69c-0a4f70a92406", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.763870+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [sw] ability [invoke]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "sw"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "e21eceeb-e494-4b68-b1ba-b5d9cffa8a08", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.764947+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [sw] ability [invoke]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "sw"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "319c6638-065b-4e1b-8a9b-8652e3be52ae", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.765439+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [sw]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "sw"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "41ebbccd-9dc5-4ca9-874b-7f13d86353b9", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.766620+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [a]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "a"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "c10206c9-d254-4155-94e4-778fa3f8b17c", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.766996+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [a] ability [invoke]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "a"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "637bb96d-b651-4024-9db2-99ab4b149fe1", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.767914+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [a] ability [invoke]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "a"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "f9c4011c-7c40-4019-ad34-c2908eb512f4", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.768406+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [a]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "a"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "c06c1886-c30a-425b-9b37-5d783dc77351", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.769653+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [sw]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "sw"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "0a81b826-281b-4f5d-bb2f-3f6af916d637", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.770284+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [sw] ability [invoke]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "sw"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "44dabca7-1c35-4b31-bce1-5648785e59cd", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.771198+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [sw] ability [invoke]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "sw"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "794a3ea8-22df-4376-be6c-3ac565193478", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.771692+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [sw]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "sw"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "42847848-61f8-4efd-b0e4-964e7862bd5f", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.773494+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [a]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "a"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "5399bca2-a51f-46f2-8db0-9fd81ad9ddc6", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.774102+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [a] ability [invoke]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "a"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "b151f539-c5c4-4658-b7b9-37378e690b88", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.775222+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [a] ability [invoke]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "a"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "98a8d35c-3b32-4aaf-8b97-15677bce4db2", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.775780+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [a]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "a"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "1cff73ad-c08b-4ffb-b0ad-3763dcf6acfb", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.777740+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [sw]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "sw"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "bf28cd0e-2afe-4393-84ad-5dec76ac2755", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.778294+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [sw] ability [invoke]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "sw"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "85eed0a5-3ecd-4bb8-936a-d3bc2e1a0e2a", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.779160+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [sw] ability [invoke]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "sw"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "ade267cc-0180-46c7-b465-acb3da89c983", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.779570+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [sw]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "sw"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "258477a1-f004-489d-b3c4-0661d886ceca", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.780827+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [end]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "end"}
2026-05-17 15:40:25 | graph | default_trace_id | INFO | {"event_id": "8f24e3d0-c347-4112-a144-f787e07546c9", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T15:40:25.781283+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [end] ability [invoke]", "metadata": {}, "graph_id": "2d0d3af00f874fd29ab4fc154b59a675", "node_id": "end"}
