2026-04-18 21:20:09 | memory | default_trace_id | INFO | {"event_id": "90ec01b3-2fee-4a91-9db3-ca359af66c62", "event_type": "memory_init", "log_level": "INFO", "timestamp": "2026-04-18T21:20:09.066720+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Starting kv store migration", "metadata": {}}
2026-04-18 21:28:34 | memory | default_trace_id | ERROR | {"event_id": "615c37b3-5e17-4035-a9dc-01df4b79b46f", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:28:34.075531+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_user_profile"}, "query": "用户的名字是张三"}
2026-04-18 21:28:39 | memory | default_trace_id | ERROR | {"event_id": "986aac33-9135-46b7-9e47-776d299495cb", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:28:39.897025+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_semantic_memory"}, "query": "用户的名字是张三"}
2026-04-18 21:28:45 | memory | default_trace_id | ERROR | {"event_id": "3ec3bd80-e996-4d2b-8ed7-d4b0d98c2684", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:28:45.545370+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_episodic_memory"}, "query": "用户的名字是张三"}
2026-04-18 21:28:51 | memory | default_trace_id | ERROR | {"event_id": "9639d0c8-6b89-421e-a04f-8c11a82a779a", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:28:51.808923+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_user_profile"}, "query": "用户年龄是25岁"}
2026-04-18 21:28:58 | memory | default_trace_id | ERROR | {"event_id": "87eadd85-9701-46d1-ad62-2879b26dc0f9", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:28:58.146878+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_semantic_memory"}, "query": "用户年龄是25岁"}
2026-04-18 21:29:04 | memory | default_trace_id | ERROR | {"event_id": "1cbf1bef-1799-400a-8c6e-e3d01831f0ad", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:29:04.584638+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_episodic_memory"}, "query": "用户年龄是25岁"}
2026-04-18 21:29:10 | memory | default_trace_id | ERROR | {"event_id": "7905d7d6-4046-4d50-b48a-25e06c0c0af3", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:29:10.934489+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_user_profile"}, "query": "用户的职业是软件工程师"}
2026-04-18 21:29:17 | memory | default_trace_id | ERROR | {"event_id": "4542e898-a4a9-46d4-899d-0640b4737b41", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:29:17.414651+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_semantic_memory"}, "query": "用户的职业是软件工程师"}
2026-04-18 21:29:23 | memory | default_trace_id | ERROR | {"event_id": "8da66fa9-d35e-43bc-9310-e498fdfb278a", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:29:23.313316+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_episodic_memory"}, "query": "用户的职业是软件工程师"}
2026-04-18 21:29:29 | memory | default_trace_id | ERROR | {"event_id": "5650bf8b-b07f-4165-af93-243569b5f7c4", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:29:29.450393+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_user_profile"}, "query": "用户的工作地点是杭州"}
2026-04-18 21:29:35 | memory | default_trace_id | ERROR | {"event_id": "2f90a140-99d0-4517-9657-f25c9cc6ed47", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:29:35.608993+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_semantic_memory"}, "query": "用户的工作地点是杭州"}
2026-04-18 21:29:41 | memory | default_trace_id | ERROR | {"event_id": "3949eca5-1370-4df5-95a1-43310e4c1a78", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:29:41.452243+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_episodic_memory"}, "query": "用户的工作地点是杭州"}
2026-04-18 21:29:48 | memory | default_trace_id | ERROR | {"event_id": "374b7f0e-9fea-4efc-b3e4-839355716cc7", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:29:48.708809+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_user_profile"}, "query": "用户喜欢打羽毛球"}
2026-04-18 21:29:57 | memory | default_trace_id | ERROR | {"event_id": "30b621d9-9dad-4b17-a4b2-d836e3889844", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:29:57.693057+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_semantic_memory"}, "query": "用户喜欢打羽毛球"}
2026-04-18 21:30:03 | memory | default_trace_id | ERROR | {"event_id": "affc5fe5-39d4-4a6d-a461-d42ddd66ecd6", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:30:03.643496+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_episodic_memory"}, "query": "用户喜欢打羽毛球"}
2026-04-18 21:30:11 | memory | default_trace_id | ERROR | {"event_id": "999c12ef-fbe5-493a-b928-027223a3f66c", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:30:11.152277+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_user_profile"}, "query": "用户喜欢看电影"}
2026-04-18 21:30:18 | memory | default_trace_id | ERROR | {"event_id": "efd931dc-3a3c-4ecc-8c18-4925ba5cd091", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:30:18.105668+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_semantic_memory"}, "query": "用户喜欢看电影"}
2026-04-18 21:30:27 | memory | default_trace_id | ERROR | {"event_id": "2b5d3e11-0904-464a-9bb5-8390474def01", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:30:27.511459+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_episodic_memory"}, "query": "用户喜欢看电影"}
2026-04-18 21:30:27 | memory | default_trace_id | INFO | Loaded and cached prompt template: memory_update_check
2026-04-18 21:30:43 | memory | default_trace_id | INFO | {"event_id": "54402717-7da0-4aa6-849e-4820689ca042", "event_type": "memory_process", "log_level": "INFO", "timestamp": "2026-04-18T21:30:43.745090+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Memory check completed, got 6 action items", "metadata": {"action_count": 6}}
2026-04-18 21:30:52 | memory | default_trace_id | ERROR | {"event_id": "f8086894-89b8-49da-a82c-3e32ef6a20b1", "event_type": "memory_store", "log_level": "ERROR", "timestamp": "2026-04-18T21:30:52.597763+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to add documents to semantic store.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_user_profile"}, "scope_id": "demo_scope_001"}
2026-04-18 21:30:52 | memory | default_trace_id | ERROR | {"event_id": "017e29f1-7575-4422-bfec-cb07ef78d2ba", "event_type": "memory_store", "log_level": "ERROR", "timestamp": "2026-04-18T21:30:52.616148+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to add mem", "exception": "[158002] failed to add MemoryType.USER_PROFILE memory, reason: user_profile_manager add vector store failed", "metadata": {}, "memory_type": "fragment"}
2026-04-18 21:30:59 | memory | default_trace_id | ERROR | {"event_id": "a94f6680-7d8d-4890-8b87-7d0d5aac2821", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:30:59.919387+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_user_profile"}, "query": "用户的职业是什么？"}
2026-04-18 21:31:10 | memory | default_trace_id | ERROR | {"event_id": "73a88e10-87de-40a6-b644-746137cb55b9", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:31:10.918536+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_episodic_memory"}, "query": "用户的职业是什么？"}
2026-04-18 21:31:17 | memory | default_trace_id | ERROR | {"event_id": "2b22bf5c-8ab7-49a8-badb-b5dbd42e0e0c", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:31:17.453847+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_semantic_memory"}, "query": "用户的职业是什么？"}
2026-04-18 21:31:22 | memory | default_trace_id | ERROR | {"event_id": "b3e3f5cc-3b9e-4949-b1d1-c9c886ce47ec", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:31:22.899452+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_user_profile"}, "query": "用户喜欢做什么？"}
2026-04-18 21:31:28 | memory | default_trace_id | ERROR | {"event_id": "9f54f818-9852-4020-9e9d-754cb37def99", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:31:28.017291+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_episodic_memory"}, "query": "用户喜欢做什么？"}
2026-04-18 21:31:34 | memory | default_trace_id | ERROR | {"event_id": "1149c203-0f35-49a3-97de-ce6783808626", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:31:34.380031+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_semantic_memory"}, "query": "用户喜欢做什么？"}
2026-04-18 21:31:40 | memory | default_trace_id | ERROR | {"event_id": "f2774d6a-2604-4ce0-9987-bf9ced5f92c2", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:31:40.129377+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_user_profile"}, "query": "用户住在哪里？"}
2026-04-18 21:31:45 | memory | default_trace_id | ERROR | {"event_id": "e259b74b-5087-4298-ba51-15d6677e02a1", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:31:45.468562+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_episodic_memory"}, "query": "用户住在哪里？"}
2026-04-18 21:31:50 | memory | default_trace_id | ERROR | {"event_id": "367043b5-6e46-4adf-bd46-8df5b2aed452", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:31:50.715462+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_semantic_memory"}, "query": "用户住在哪里？"}
2026-04-18 21:31:56 | memory | default_trace_id | ERROR | {"event_id": "1d15b42d-695a-4ff2-b40b-edd9d413b72f", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:31:56.300768+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_summary"}, "query": "用户的个人信息"}
2026-04-18 21:32:41 | memory | default_trace_id | INFO | {"event_id": "e8512be9-6d8f-49a5-9b06-d387bf2965f5", "event_type": "memory_init", "log_level": "INFO", "timestamp": "2026-04-18T21:32:41.678361+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Starting kv store migration", "metadata": {}}
2026-04-18 21:32:41 | memory | default_trace_id | INFO | {"event_id": "cba4e5cb-1b67-44f8-b2fb-5894d1be5814", "event_type": "memory_init", "log_level": "INFO", "timestamp": "2026-04-18T21:32:41.679240+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "No kv store migrations registered, skipping migration process", "metadata": {}}
2026-04-18 21:32:41 | memory | default_trace_id | INFO | {"event_id": "1e4746c3-6dd3-4eab-8df1-22f1b337f572", "event_type": "memory_init", "log_level": "INFO", "timestamp": "2026-04-18T21:32:41.679861+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "kv store migration completed successfully", "metadata": {}}
2026-04-18 21:32:41 | memory | default_trace_id | INFO | {"event_id": "e569430a-8960-4e5c-bc56-2f15fc3f9930", "event_type": "memory_init", "log_level": "INFO", "timestamp": "2026-04-18T21:32:41.680519+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Starting vector store migration", "metadata": {}}
2026-04-18 21:32:41 | memory | default_trace_id | INFO | {"event_id": "91cae920-fc85-4163-80f5-27dc75ed72be", "event_type": "memory_init", "log_level": "INFO", "timestamp": "2026-04-18T21:32:41.681184+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "No vector store migrations registered, skipping migration process", "metadata": {}}
2026-04-18 21:32:41 | memory | default_trace_id | INFO | {"event_id": "b2a213a2-1229-42d9-bf8c-0807bf46e8ed", "event_type": "memory_init", "log_level": "INFO", "timestamp": "2026-04-18T21:32:41.682745+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "vector store migration completed successfully", "metadata": {}}
2026-04-18 21:32:41 | memory | default_trace_id | INFO | {"event_id": "19ae1b92-38e8-40d5-b978-85aeac74abf4", "event_type": "memory_init", "log_level": "INFO", "timestamp": "2026-04-18T21:32:41.683792+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Starting db store migration", "metadata": {}}
2026-04-18 21:32:41 | memory | default_trace_id | INFO | {"event_id": "0e4ab8e6-a962-48df-8c6a-a3624ee1a11c", "event_type": "memory_init", "log_level": "INFO", "timestamp": "2026-04-18T21:32:41.684424+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "No db store migrations registered, skipping migration process", "metadata": {}}
2026-04-18 21:32:41 | memory | default_trace_id | INFO | {"event_id": "de3d24c7-d169-4223-9cea-be35f499ee2c", "event_type": "memory_init", "log_level": "INFO", "timestamp": "2026-04-18T21:32:41.685599+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "db store migration completed successfully", "metadata": {}}
2026-04-18 21:32:41 | memory | default_trace_id | INFO | PromptApplier singleton initialized
2026-04-18 21:32:41 | memory | default_trace_id | INFO | Loaded and cached prompt template: memory_analysis_prompt
2026-04-18 21:32:51 | memory | default_trace_id | INFO | Loaded and cached prompt template: fragment_memory_prompt
2026-04-18 21:33:00 | memory | default_trace_id | INFO | {"event_id": "0dfbbc52-003c-4040-a284-b3dd6333e7fd", "event_type": "memory_process", "log_level": "INFO", "timestamp": "2026-04-18T21:33:00.096101+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Memory units generated successfully", "metadata": {"all_memory_result": {"variable": [{"mem_type": "variable", "mem_id": "", "variable_name": "姓名", "variable_mem": "张三"}, {"mem_type": "variable", "mem_id": "", "variable_name": "职业", "variable_mem": "软件工程师"}, {"mem_type": "variable", "mem_id": "", "variable_name": "居住地", "variable_mem": "杭州"}, {"mem_type": "variable", "mem_id": "", "variable_name": "爱好", "variable_mem": "打羽毛球和看电影"}, {"mem_type": "variable", "mem_id": "", "variable_name": "年龄", "variable_mem": "25岁"}], "summary": [{"mem_type": "summary", "mem_id": "019da0cb4d363283b9d1ca06", "summary": "用户张三自我介绍，其年龄为25岁，职业是软件工程师，居住在杭州，爱好是打羽毛球和看电影。", "message_mem_id": "019da0cb27c401adbcd1ca06", "timestamp": "2026-04-18 13:32:41"}], "user_profile": [{"mem_type": "user_profile", "mem_id": "019da0cb6f3fb3e7b7d1ca06", "content": "用户的名字是张三", "message_mem_id": "019da0cb27c401adbcd1ca06", "timestamp": "2026-04-18 13:32:41"}, {"mem_type": "user_profile", "mem_id": "019da0cb6f3f3f8e67d1ca06", "content": "用户的年龄是25岁", "message_mem_id": "019da0cb27c401adbcd1ca06", "timestamp": "2026-04-18 13:32:41"}, {"mem_type": "user_profile", "mem_id": "019da0cb6f3fd9d0e1d1ca06", "content": "用户的职业是软件工程师", "message_mem_id": "019da0cb27c401adbcd1ca06", "timestamp": "2026-04-18 13:32:41"}, {"mem_type": "user_profile", "mem_id": "019da0cb6f3f168383d1ca06", "content": "用户的工作地点是杭州", "message_mem_id": "019da0cb27c401adbcd1ca06", "timestamp": "2026-04-18 13:32:41"}, {"mem_type": "user_profile", "mem_id": "019da0cb6f3f67fb8bd1ca06", "content": "用户的爱好是打羽毛球", "message_mem_id": "019da0cb27c401adbcd1ca06", "timestamp": "2026-04-18 13:32:41"}, {"mem_type": "user_profile", "mem_id": "019da0cb6f3f4568b4d1ca06", "content": "用户的爱好是看电影", "message_mem_id": "019da0cb27c401adbcd1ca06", "timestamp": "2026-04-18 13:32:41"}]}}, "user_id": "demo_user_001", "scope_id": "demo_scope_001"}
2026-04-18 21:33:05 | memory | default_trace_id | ERROR | {"event_id": "05e4318e-5a40-4872-86f4-b21b01e23c46", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:33:05.593589+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_user_profile"}, "query": "用户的名字是张三"}
2026-04-18 21:33:10 | memory | default_trace_id | ERROR | {"event_id": "f44a1dfa-6934-4176-8217-031126db1de0", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:33:10.923545+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_semantic_memory"}, "query": "用户的名字是张三"}
2026-04-18 21:33:16 | memory | default_trace_id | ERROR | {"event_id": "4f82c450-134c-49c9-9abd-6cbc502f65e4", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:33:16.793970+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_episodic_memory"}, "query": "用户的名字是张三"}
2026-04-18 21:33:26 | memory | default_trace_id | ERROR | {"event_id": "df476d04-ab21-4810-9a06-39d7043647f7", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:33:26.007337+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_user_profile"}, "query": "用户的年龄是25岁"}
2026-04-18 21:33:31 | memory | default_trace_id | ERROR | {"event_id": "b3d2a9a6-b261-4a65-b15b-1de38d08729a", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:33:31.736107+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_semantic_memory"}, "query": "用户的年龄是25岁"}
2026-04-18 21:33:38 | memory | default_trace_id | ERROR | {"event_id": "9da3df4b-71da-4655-a370-e4d7b2a8acd5", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:33:38.454371+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_episodic_memory"}, "query": "用户的年龄是25岁"}
2026-04-18 21:33:45 | memory | default_trace_id | ERROR | {"event_id": "df39accf-c233-4dc5-8a36-48c9249922d4", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:33:45.060268+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_user_profile"}, "query": "用户的职业是软件工程师"}
2026-04-18 21:33:52 | memory | default_trace_id | ERROR | {"event_id": "bebe6442-a57f-4cfc-bd02-dd2859ad2c0e", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:33:52.179401+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_semantic_memory"}, "query": "用户的职业是软件工程师"}
2026-04-18 21:33:58 | memory | default_trace_id | ERROR | {"event_id": "e203e78a-54f3-45a4-a852-9d9ae2ae120a", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:33:58.383662+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_episodic_memory"}, "query": "用户的职业是软件工程师"}
2026-04-18 21:34:04 | memory | default_trace_id | ERROR | {"event_id": "af90dc36-741a-4b06-8c3e-6c4c6c9c2f26", "event_type": "memory_retrieve", "log_level": "ERROR", "timestamp": "2026-04-18T21:34:04.821340+08:00", "module_type": "memory", "module_id": "memory", "module_name": "memory", "status": "success", "message": "Failed to embed query.", "exception": "[155004] retrieval embedding_request call failed, reason: Failed to get embedding after 3 attempts", "metadata": {"collection_name": "uid_demo_user_001_gid_demo_scope_001_mtype_user_profile"}, "query": "用户的工作地点是杭州"}
