2026-04-18 21:06:15 | llm | default_trace_id | INFO | {"event_id": "d3ca0d1a-27df-4e81-9ce2-2457db6409df", "event_type": "llm_call_start", "log_level": "INFO", "timestamp": "2026-04-18T21:06:15.099115+08:00", "module_type": "llm", "module_id": "llm", "module_name": "llm", "status": "success", "message": "Before request chat model, LLM request params ready.", "metadata": {"client_name": "OpenAI client"}, "model_name": "MiniMax-M2.5", "model_provider": "OpenAI", "messages": [{"role": "user", "content": "请用一句话介绍 Python 语言"}], "temperature": 0.7, "top_p": 0.9, "is_stream": false, "extra_params": {}}
2026-04-18 21:30:43 | llm | default_trace_id | INFO | {"event_id": "40400a59-cbff-43a5-83c4-f8e7a24d0da7", "event_type": "llm_call_end", "log_level": "INFO", "timestamp": "2026-04-18T21:30:43.739493+08:00", "module_type": "llm", "module_id": "llm", "module_name": "llm", "status": "success", "message": "Before parse response with output parser.", "metadata": {"output_parser": "None"}, "model_name": "MiniMax-M2.5", "model_provider": "OpenAI", "is_stream": false}
2026-04-18 21:30:43 | llm | default_trace_id | INFO | {"event_id": "fe2bd9d1-2615-44d8-9f88-d37558655c43", "event_type": "llm_call_end", "log_level": "INFO", "timestamp": "2026-04-18T21:30:43.740708+08:00", "module_type": "llm", "module_id": "llm", "module_name": "llm", "status": "success", "message": "Before parse content with parser.", "metadata": {}, "model_name": "MiniMax-M2.5", "model_provider": "OpenAI", "response_content": "```json\n[\n  {\n    \"info_id\": \"019da0c748c08065e852e92e\",\n    \"info_text\": \"用户喜欢看电影\",\n    \"result\": \"none\",\n    \"related_infos\": {}\n  },\n  {\n    \"info_id\": \"019da0c748c08222fc52e92e\",\n    \"info_text\": \"用户喜欢打羽毛球\",\n    \"result\": \"none\",\n    \"related_infos\": {}\n  },\n  {\n    \"info_id\": \"019da0c748c0c10dcf52e92e\",\n    \"info_text\": \"用户的工作地点是杭州\",\n    \"result\": \"none\",\n    \"related_infos\": {}\n  },\n  {\n    \"info_id\": \"019da0c748c05652d752e92e\",\n    \"info_text\": \"用户的职业是软件工程师\",\n    \"result\": \"none\",\n    \"related_infos\": {}\n  },\n  {\n    \"info_id\": \"019da0c748c0c7577f52e92e\",\n    \"info_text\": \"用户年龄是25岁\",\n    \"result\": \"none\",\n    \"related_infos\": {}\n  },\n  {\n    \"info_id\": \"019da0c748c0252fd752e92e\",\n    \"info_text\": \"用户的名字是张三\",\n    \"result\": \"none\",\n    \"related_infos\": {}\n  }\n]\n```", "is_stream": false}
2026-04-18 21:30:43 | llm | default_trace_id | INFO | {"event_id": "a6f7e5a8-458a-4abe-a0d3-7dc2a7f64690", "event_type": "llm_call_end", "log_level": "INFO", "timestamp": "2026-04-18T21:30:43.741932+08:00", "module_type": "llm", "module_id": "llm", "module_name": "llm", "status": "success", "message": "Before parse content with parser config.", "metadata": {"parser": "None"}, "model_name": "MiniMax-M2.5", "model_provider": "OpenAI", "is_stream": false}
2026-04-18 21:32:41 | llm | default_trace_id | INFO | {"event_id": "ce68a70e-d4bf-4938-8405-13c9a2186f89", "event_type": "llm_call_start", "log_level": "INFO", "timestamp": "2026-04-18T21:32:41.814203+08:00", "module_type": "llm", "module_id": "llm", "module_name": "llm", "status": "success", "message": "Before request chat model, LLM request params ready.", "metadata": {"client_name": "OpenAI client"}, "model_name": "MiniMax-M2.5", "model_provider": "OpenAI", "messages": [{"role": "user", "content": "# 任务描述\n你是一个信息分析专家，你的任务是分析【当前信息】，结合【历史信息】，对输入信息进行多维度分析。\n\n## 处理任务\n请分别完成以下任务：\n\n### 任务：关键信息识别\n请分析用户提供的【当前信息】中，是否含有关键信息（如个人偏好、个人经历、事实信息、概念定义、长期规则等）\n- 如果【当前信息】中非常确定不含有任何关键信息，输出`has_key_information`字段为false\n- 如果【当前信息】中含有任何关键信息，或者不确定，请保持`has_key_information`字段为true\n\n### 任务：变量提取\n分析对话内容，根据预定义的变量名称和变量描述，完成变量值提取，填充到输出模板`variables`字段。\n注意：\n1. 先分析下面`variables`字段中需要提取和填充的变量内容，`variables`字段为[]时，输出\"variables\": []。\n2. **禁止记忆变量保护设置**：在提取变量值时，**仅严禁提取明确列出的禁止记忆变量**。\n   - 禁止记忆变量的范围仅由以下明确列出的变量确定。\n   - 如果变量定义中包含的变量未在禁止记忆变量列表中，则必须正常提取其值。\n   - 确保提取的变量内容不包含任何已禁止记忆的敏感信息。\n\n变量定义如下：\n[{\"variable_key\": \"姓名\", \"variable_value\": \"用户姓名\"}, {\"variable_key\": \"职业\", \"variable_value\": \"用户职业\"}, {\"variable_key\": \"居住地\", \"variable_value\": \"用户居住地\"}, {\"variable_key\": \"爱好\", \"variable_value\": \"用户爱好\"}, {\"variable_key\": \"年龄\", \"variable_value\": \"用户年龄\"}]\n\n禁止记忆变量定义如下：\nNone\n\n### 任务: 摘要提取\n分析【当前信息】，对信息内容进行摘要提炼，填充到输出模板`summary`字段\n注意事项:\n- 禁止提取任何用户的隐私信息，包括但不限于身份证号、银行卡号、密码、邮箱地址等，涉及用户隐私可以用模糊描述（如“用户提供了银行卡号和密码”）。\n- 基于【当前信息】进行摘要提炼，完整保留除隐私信息外的所有关键信息。\n- 不要摘要任何【历史信息】，只需对【当前信息】内容进行摘要提取。\n- 记录非隐私信息需要使用具体数值(例如“用户描述其年龄为xx岁”), 而非模糊描述(如\"用户提供了年龄信息\")。\n- 若信息中存在多个参与用户，需要指明具体用户（例如“用户A的年龄为xx岁”）。\n- 语言简洁明确, 无需任何额外说明或解释, 不需要对摘要内容进行翻译。\n- 信息摘要不超过128个词\n\n## 输出格式\n1. 输入输出的语言类别应保持一致。如果输入的【当前信息】是英文，则输出的记忆内容也应该是英文。\n2. 只要信息中包含任何可能对未来对话有帮助的信息，就应当进行分类，避免遗漏需要记忆的信息。\n3. 对话中可能存在多个参与用户，需要综合所有参与者的信息进行判断。\n4. 最终的输出必须是**纯净的，可直接解析的JSON对象**，不要有任何额外的解释性文字。\n5. 保留Markdown格式```json``` 代码块标记。\n6. 根据你的分析，填充以下JSON结构，不要修改JSON结构，确保所有字段有值(即使为空也用空字符串或空列表填充)。\n```json\n{\n  \"has_key_information\": true,\n  \"variables\": [{\"variable_key\": \"姓名\", \"variable_value\": \"\"}, {\"variable_key\": \"职业\", \"variable_value\": \"\"}, {\"variable_key\": \"居住地\", \"variable_value\": \"\"}, {\"variable_key\": \"爱好\", \"variable_value\": \"\"}, {\"variable_key\": \"年龄\", \"variable_value\": \"\"}],\n  \"summary\": \"\"\n}\n```\n如果【当前信息】与【历史信息】有关联，可参考如下【历史信息】：\n## 历史信息\nassistant: 你好张三，很高兴认识你！25岁正是人生好时光。\nuser: 我是一名软件工程师，目前在杭州工作\nassistant: 杭州是个美丽的城市！软件工程师是个很有前途的职业。\nuser: 我喜欢打羽毛球和看电影\nassistant: 羽毛球是个很好的运动，电影也是放松的好方式。\n\n\n现在开始：请根据设定的规则处理以下输入并生成出输出：\n## 当前信息\nuser: 你好，我叫张三，今年25岁\nassistant: 你好张三，很高兴认识你！25岁正是人生好时光。\nuser: 我是一名软件工程师，目前在杭州工作\nassistant: 杭州是个美丽的城市！软件工程师是个很有前途的职业。\nuser: 我喜欢打羽毛球和看电影\nassistant: 羽毛球是个很好的运动，电影也是放松的好方式。\n"}], "temperature": 0.0, "top_p": 0.9, "is_stream": false, "extra_params": {}}
2026-04-18 21:32:41 | llm | default_trace_id | INFO | {"event_id": "db373bb8-4987-4a34-903c-34c771b25f84", "event_type": "llm_call_start", "log_level": "INFO", "timestamp": "2026-04-18T21:32:41.921256+08:00", "module_type": "llm", "module_id": "llm", "module_name": "llm", "status": "success", "message": "Before create openai client, model client config params ready.", "metadata": {}, "is_stream": false, "timeout": 60.0, "max_retries": 3}
2026-04-18 21:32:51 | llm | default_trace_id | INFO | {"event_id": "a8075fb7-9811-4e98-8e67-24881879982a", "event_type": "llm_call_end", "log_level": "INFO", "timestamp": "2026-04-18T21:32:51.377942+08:00", "module_type": "llm", "module_id": "llm", "module_name": "llm", "status": "success", "message": "OpenAI API response received.", "metadata": {"response": "ChatCompletion(id='chatcmpl-b100b26d-e8ce-9ea6-b7c6-4e27b3725807', choices=[Choice(finish_reason='stop', index=0, logprobs=None, message=ChatCompletionMessage(content='```json\\n{\\n  \"has_key_information\": true,\\n  \"variables\": [\\n    {\"variable_key\": \"姓名\", \"variable_value\": \"张三\"},\\n    {\"variable_key\": \"职业\", \"variable_value\": \"软件工程师\"},\\n    {\"variable_key\": \"居住地\", \"variable_value\": \"杭州\"},\\n    {\"variable_key\": \"爱好\", \"variable_value\": \"打羽毛球和看电影\"},\\n    {\"variable_key\": \"年龄\", \"variable_value\": \"25岁\"}\\n  ],\\n  \"summary\": \"用户张三自我介绍，其年龄为25岁，职业是软件工程师，居住在杭州，爱好是打羽毛球和看电影。\"\\n}\\n```', refusal=None, role='assistant', annotations=None, audio=None, function_call=None, tool_calls=None, reasoning_content='让我分析这个任务：\\n\\n1. **关键信息识别**：需要检查当前信息是否包含关键信息（个人偏好、个人经历、事实信息、概念定义、长期规则等）\\n   - 当前信息包含：用户姓名（张三）、年龄（25岁）、职业（软件工程师）、居住地（杭州）、爱好（打羽毛球和看电影）\\n   - 这些都是关键信息，所以 `has_key_information` 应该是 `true`\\n\\n2. **变量提取**：需要提取以下变量\\n   - 姓名：张三\\n   - 职业：软件工程师\\n   - 居住地：杭州\\n   - 爱好：打羽毛球和看电影\\n   - 年龄：25岁\\n\\n3. **摘要提取**：需要基于当前信息进行摘要，但不要重复历史信息\\n   - 当前信息是用户自我介绍，包含姓名、年龄、职业、居住地、爱好\\n   - 需要记录这些具体信息\\n\\n让我检查一下禁止记忆变量：题目说\"禁止记忆变量定义如下：None\"，所以没有禁止记忆的变量，所有变量都可以提取。\\n\\n现在生成输出：'))], created=1776519171, model='MiniMax-M2.5', object='chat.completion', service_tier=None, system_fingerprint=None, usage=CompletionUsage(completion_tokens=350, prompt_tokens=1004, total_tokens=1354, completion_tokens_details=CompletionTokensDetails(accepted_prediction_tokens=None, audio_tokens=None, reasoning_tokens=214, rejected_prediction_tokens=None), prompt_tokens_details=PromptTokensDetails(audio_tokens=None, cached_tokens=896)))"}, "model_name": "MiniMax-M2.5", "model_provider": "OpenAI", "messages": [{"role": "user", "content": "# 任务描述\n你是一个信息分析专家，你的任务是分析【当前信息】，结合【历史信息】，对输入信息进行多维度分析。\n\n## 处理任务\n请分别完成以下任务：\n\n### 任务：关键信息识别\n请分析用户提供的【当前信息】中，是否含有关键信息（如个人偏好、个人经历、事实信息、概念定义、长期规则等）\n- 如果【当前信息】中非常确定不含有任何关键信息，输出`has_key_information`字段为false\n- 如果【当前信息】中含有任何关键信息，或者不确定，请保持`has_key_information`字段为true\n\n### 任务：变量提取\n分析对话内容，根据预定义的变量名称和变量描述，完成变量值提取，填充到输出模板`variables`字段。\n注意：\n1. 先分析下面`variables`字段中需要提取和填充的变量内容，`variables`字段为[]时，输出\"variables\": []。\n2. **禁止记忆变量保护设置**：在提取变量值时，**仅严禁提取明确列出的禁止记忆变量**。\n   - 禁止记忆变量的范围仅由以下明确列出的变量确定。\n   - 如果变量定义中包含的变量未在禁止记忆变量列表中，则必须正常提取其值。\n   - 确保提取的变量内容不包含任何已禁止记忆的敏感信息。\n\n变量定义如下：\n[{\"variable_key\": \"姓名\", \"variable_value\": \"用户姓名\"}, {\"variable_key\": \"职业\", \"variable_value\": \"用户职业\"}, {\"variable_key\": \"居住地\", \"variable_value\": \"用户居住地\"}, {\"variable_key\": \"爱好\", \"variable_value\": \"用户爱好\"}, {\"variable_key\": \"年龄\", \"variable_value\": \"用户年龄\"}]\n\n禁止记忆变量定义如下：\nNone\n\n### 任务: 摘要提取\n分析【当前信息】，对信息内容进行摘要提炼，填充到输出模板`summary`字段\n注意事项:\n- 禁止提取任何用户的隐私信息，包括但不限于身份证号、银行卡号、密码、邮箱地址等，涉及用户隐私可以用模糊描述（如“用户提供了银行卡号和密码”）。\n- 基于【当前信息】进行摘要提炼，完整保留除隐私信息外的所有关键信息。\n- 不要摘要任何【历史信息】，只需对【当前信息】内容进行摘要提取。\n- 记录非隐私信息需要使用具体数值(例如“用户描述其年龄为xx岁”), 而非模糊描述(如\"用户提供了年龄信息\")。\n- 若信息中存在多个参与用户，需要指明具体用户（例如“用户A的年龄为xx岁”）。\n- 语言简洁明确, 无需任何额外说明或解释, 不需要对摘要内容进行翻译。\n- 信息摘要不超过128个词\n\n## 输出格式\n1. 输入输出的语言类别应保持一致。如果输入的【当前信息】是英文，则输出的记忆内容也应该是英文。\n2. 只要信息中包含任何可能对未来对话有帮助的信息，就应当进行分类，避免遗漏需要记忆的信息。\n3. 对话中可能存在多个参与用户，需要综合所有参与者的信息进行判断。\n4. 最终的输出必须是**纯净的，可直接解析的JSON对象**，不要有任何额外的解释性文字。\n5. 保留Markdown格式```json``` 代码块标记。\n6. 根据你的分析，填充以下JSON结构，不要修改JSON结构，确保所有字段有值(即使为空也用空字符串或空列表填充)。\n```json\n{\n  \"has_key_information\": true,\n  \"variables\": [{\"variable_key\": \"姓名\", \"variable_value\": \"\"}, {\"variable_key\": \"职业\", \"variable_value\": \"\"}, {\"variable_key\": \"居住地\", \"variable_value\": \"\"}, {\"variable_key\": \"爱好\", \"variable_value\": \"\"}, {\"variable_key\": \"年龄\", \"variable_value\": \"\"}],\n  \"summary\": \"\"\n}\n```\n如果【当前信息】与【历史信息】有关联，可参考如下【历史信息】：\n## 历史信息\nassistant: 你好张三，很高兴认识你！25岁正是人生好时光。\nuser: 我是一名软件工程师，目前在杭州工作\nassistant: 杭州是个美丽的城市！软件工程师是个很有前途的职业。\nuser: 我喜欢打羽毛球和看电影\nassistant: 羽毛球是个很好的运动，电影也是放松的好方式。\n\n\n现在开始：请根据设定的规则处理以下输入并生成出输出：\n## 当前信息\nuser: 你好，我叫张三，今年25岁\nassistant: 你好张三，很高兴认识你！25岁正是人生好时光。\nuser: 我是一名软件工程师，目前在杭州工作\nassistant: 杭州是个美丽的城市！软件工程师是个很有前途的职业。\nuser: 我喜欢打羽毛球和看电影\nassistant: 羽毛球是个很好的运动，电影也是放松的好方式。\n"}], "temperature": 0.0, "top_p": 0.9, "is_stream": false}
2026-04-18 21:32:51 | llm | default_trace_id | INFO | {"event_id": "a882b0f3-fefd-4614-a82c-7375afade6bf", "event_type": "llm_call_end", "log_level": "INFO", "timestamp": "2026-04-18T21:32:51.379198+08:00", "module_type": "llm", "module_id": "llm", "module_name": "llm", "status": "success", "message": "Before parse response with output parser.", "metadata": {"output_parser": "None"}, "model_name": "MiniMax-M2.5", "model_provider": "OpenAI", "is_stream": false}
2026-04-18 21:32:51 | llm | default_trace_id | INFO | {"event_id": "b8775bd5-9e89-412b-9cf4-b27fde92f2f0", "event_type": "llm_call_end", "log_level": "INFO", "timestamp": "2026-04-18T21:32:51.380024+08:00", "module_type": "llm", "module_id": "llm", "module_name": "llm", "status": "success", "message": "Before parse content with parser.", "metadata": {}, "model_name": "MiniMax-M2.5", "model_provider": "OpenAI", "response_content": "```json\n{\n  \"has_key_information\": true,\n  \"variables\": [\n    {\"variable_key\": \"姓名\", \"variable_value\": \"张三\"},\n    {\"variable_key\": \"职业\", \"variable_value\": \"软件工程师\"},\n    {\"variable_key\": \"居住地\", \"variable_value\": \"杭州\"},\n    {\"variable_key\": \"爱好\", \"variable_value\": \"打羽毛球和看电影\"},\n    {\"variable_key\": \"年龄\", \"variable_value\": \"25岁\"}\n  ],\n  \"summary\": \"用户张三自我介绍，其年龄为25岁，职业是软件工程师，居住在杭州，爱好是打羽毛球和看电影。\"\n}\n```", "is_stream": false}
2026-04-18 21:32:51 | llm | default_trace_id | INFO | {"event_id": "05471cff-b9ea-4094-8fc0-12e606c5838a", "event_type": "llm_call_end", "log_level": "INFO", "timestamp": "2026-04-18T21:32:51.380731+08:00", "module_type": "llm", "module_id": "llm", "module_name": "llm", "status": "success", "message": "Before parse content with parser config.", "metadata": {"parser": "None"}, "model_name": "MiniMax-M2.5", "model_provider": "OpenAI", "is_stream": false}
2026-04-18 21:32:51 | llm | default_trace_id | INFO | {"event_id": "096d8887-50fd-4fdf-9cf9-89f155c01ee2", "event_type": "llm_call_start", "log_level": "INFO", "timestamp": "2026-04-18T21:32:51.384124+08:00", "module_type": "llm", "module_id": "llm", "module_name": "llm", "status": "success", "message": "Before request chat model, LLM request params ready.", "metadata": {"client_name": "OpenAI client"}, "model_name": "MiniMax-M2.5", "model_provider": "OpenAI", "messages": [{"role": "user", "content": "# Role\n你是一位严格执行流程的零幻觉信息提取专家。你的唯一任务是严格按照下方定义的【执行流程】从【目标消息】中提取关键信息，并输出纯净的JSON。\n\n# Execution Flow (执行流程)\n## Step 1: 指代消解\n- 动作：识别【目标消息】中的第三人称代词（他、她、它、他们）和指示代词（这、那、这个、那些），并识别出这些代词对应的实体\n- 规则：\n  - 回溯【参考消息】寻找最近提及的实体。\n  - 所有代词必须替换为对应的实体。\n\n## Step 2: 主体锁定\n- 动作：识别每个句子中的主语（如“我”、“张三”、“苹果”等）。\n- 规则：\n  - 若主语是“我”、“本人”、“我们” -> 锁定为用户本人。\n  - 若主语是其他情况 -> 锁定为其它主体。\n  - 若无主语 -> 直接丢弃整句，绝不提取。\n\n## Step 3: 逻辑推理\n- 动作：进行必要的逻辑推理\n- 规则：\n  - 若用户表述中涉及知识推理时，执行知识推理\n  - 若用户表述中涉及时间推理时，执行时间推理\n\n## Step 4: 内容提取\n- 动作：提取出【目标消息】中的所有信息片段并执行分类\n- 规则：\n  - 逐句扫描【目标消息】，不遗漏任何符合标准的琐碎信息，提取所有信息片段\n    - 包括个人偏好、个人经历、事实信息、概念定义、长期规则等\n    - 不包括高敏感信息（如密码、联系方式、身份证号）、寒暄、短时效的提问和指令\n    - 每个记忆单元应尽可能独立且原子化，避免过长的复合句\n    - 单句中有并列多值时需拆分为多条\n  - 丢弃高敏感信息和【目标消息】中未提及的信息\n  - 对信息片段分为如下三类\n    1. 用户本人画像信息(user_profile)：Step 2中主体锁定为用户本人，且是关于**用户本人**的肯定或否定表述（包含不限于基本身份、兴趣偏好、人际关系、资产状况）\n    2. 情景记忆信息(episodic_memory)：Step 2中主体锁定为用户本人，且是关于**用户本人**经历的具体事件的描述\n    3. 语义记忆信息(semantic_memory)：其他信息片段\n\n## Step 5: 内容整理\n- 动作：隐私内容过滤，并按规则对每条内容整理\n- 规则：\n  - 对于【用户本人画像信息】分类：主语全部改为“用户”，每条信息必须是单值陈述句：用户的[属性][系动词][值], 用户[动词][内容]（例：\"用户的职业是xx\"、\"用户不喜欢xx\"）\n  - 对于【情景记忆信息】分类：主语全部改为“用户”，将内容中的相对时间表述（上午、昨天、上周），根据【对话发生时间】换算为绝对日期表述（2026年1月2日上午、2026年1月3日、2026年1月2日-2026年1月9日）\n  - 对于【语义记忆信息】分类：将内容中的相对时间表述（上午、昨天、上周），根据【对话发生时间】换算为绝对日期表述（2026年1月2日上午、2026年1月3日、2026年1月2日-2026年1月9日）\n\n## Step 6: 输出\n- 动作：输出所有关键信息\n- 规则：\n  - 格式：纯净的 JSON 对象，包裹在 ```json 代码块中。\n  - 结构：`{\"user_profile\": [...],\"semantic_memory\": [...], \"episodic_memory\": [...]}`\n  - 规范：\n    - 若无符合条件的信息，返回 `{\"user_profile\": [],\"semantic_memory\": [], \"episodic_memory\": []}`。\n    - **禁止**输出任何解释、注释或非JSON文本。\n\n# Core Rules (必须严格遵守)\n[R1] **来源唯一性**：所有提取关键信息片段，主要内容**必须**源自【目标消息】。**严禁**从【参考消息】中提取任何关键信息片段。\n[R2] **缺失即忽略**：若【目标消息】中**未提及**某项信息，**绝对不要**输出“用户的xx未提及”、“用户的xx未知”等。\n[R3] **语言一致**：输出内容的语言必须与【目标消息】完全一致，严禁翻译成其他语言。\n[R4] **全覆盖**：逐句扫描【目标消息】，不遗漏任何符合标准的琐碎信息。\n\n# Input Data\n## 参考消息\nassistant: 你好张三，很高兴认识你！25岁正是人生好时光。\nuser: 我是一名软件工程师，目前在杭州工作\nassistant: 杭州是个美丽的城市！软件工程师是个很有前途的职业。\nuser: 我喜欢打羽毛球和看电影\nassistant: 羽毛球是个很好的运动，电影也是放松的好方式。\nuser: 你好，我叫张三，今年25岁\nassistant: 你好张三，很高兴认识你！25岁正是人生好时光。\nuser: 我是一名软件工程师，目前在杭州工作\nassistant: 杭州是个美丽的城市！软件工程师是个很有前途的职业。\nuser: 我喜欢打羽毛球和看电影\nassistant: 羽毛球是个很好的运动，电影也是放松的好方式。\n\n\n## 对话发生时间\n2026-04-18 13:32:41\n\n## 目标消息\nuser: 你好，我叫张三，今年25岁\nuser: 我是一名软件工程师，目前在杭州工作\nuser: 我喜欢打羽毛球和看电影\n"}], "temperature": 0.0, "top_p": 0.9, "is_stream": false, "extra_params": {}}
2026-04-18 21:32:51 | llm | default_trace_id | INFO | {"event_id": "e87ffaa0-bd03-4cfd-9f7b-8fd10ebdac6c", "event_type": "llm_call_start", "log_level": "INFO", "timestamp": "2026-04-18T21:32:51.388169+08:00", "module_type": "llm", "module_id": "llm", "module_name": "llm", "status": "success", "message": "Before create openai client, model client config params ready.", "metadata": {}, "is_stream": false, "timeout": 60.0, "max_retries": 3}
