2026-05-17 15:16:36 | graph | default_trace_id | INFO | {"event_id": "1a49797d-3b91-44e1-8f56-951a62630e38", "event_type": "graph_vertex_init", "log_level": "INFO", "timestamp": "2026-05-17T15:16:36.823373+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Initialized node [start], abilities is ['invoke']", "metadata": {}, "graph_id": "368cba738a9b42d7bedb7d7a5fa8a99b", "node_id": "start"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "9088a45f-403d-4eb0-81d9-ae2fca25de06", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.125588+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [a] ability [invoke]", "metadata": {}, "graph_id": "02049474aa4c465fb85b1407572a82a0", "node_id": "a"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "c9217845-516e-417e-bee3-3a4a5b4c712b", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.126396+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [a]", "metadata": {}, "graph_id": "02049474aa4c465fb85b1407572a82a0", "node_id": "a"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "5a47ca76-46e2-4584-a0e5-0de67145111c", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.127970+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [sw]", "metadata": {}, "graph_id": "02049474aa4c465fb85b1407572a82a0", "node_id": "sw"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "900a7aef-eacb-4d37-8093-6a4337430f62", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.128570+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [sw] ability [invoke]", "metadata": {}, "graph_id": "02049474aa4c465fb85b1407572a82a0", "node_id": "sw"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "83bef76b-a968-48a1-9641-c2a4927f1710", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.129635+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [sw] ability [invoke]", "metadata": {}, "graph_id": "02049474aa4c465fb85b1407572a82a0", "node_id": "sw"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "1bb9dd33-c161-43b4-b7c5-81ee02af6152", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.130123+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [sw]", "metadata": {}, "graph_id": "02049474aa4c465fb85b1407572a82a0", "node_id": "sw"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "31641606-c71e-4fa5-b622-6a1994c83f43", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.132355+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [a]", "metadata": {}, "graph_id": "02049474aa4c465fb85b1407572a82a0", "node_id": "a"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "c65655f5-e773-4af4-b543-c4e5a00aba12", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.134525+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [a] ability [invoke]", "metadata": {}, "graph_id": "02049474aa4c465fb85b1407572a82a0", "node_id": "a"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "20dc66a1-b4b9-4f89-8773-75e01a4edfda", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.136059+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [a] ability [invoke]", "metadata": {}, "graph_id": "02049474aa4c465fb85b1407572a82a0", "node_id": "a"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "72803758-6ba4-427f-962b-b0ec29fda972", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.136741+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [a]", "metadata": {}, "graph_id": "02049474aa4c465fb85b1407572a82a0", "node_id": "a"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "3e665194-3370-4881-bbfd-964033b735f7", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.138056+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [sw]", "metadata": {}, "graph_id": "02049474aa4c465fb85b1407572a82a0", "node_id": "sw"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "c18e66a9-8b1d-4ec4-b9f3-8b087c1d2d8b", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.138487+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [sw] ability [invoke]", "metadata": {}, "graph_id": "02049474aa4c465fb85b1407572a82a0", "node_id": "sw"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "9c83dece-2fe3-4208-8b0b-e7783c61ddf9", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.139325+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [sw] ability [invoke]", "metadata": {}, "graph_id": "02049474aa4c465fb85b1407572a82a0", "node_id": "sw"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "fee83981-b32e-46fe-b5a7-fdd6bda9f955", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.139710+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [sw]", "metadata": {}, "graph_id": "02049474aa4c465fb85b1407572a82a0", "node_id": "sw"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "f9525265-81fd-419c-ab83-51fd71b2282b", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.140878+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [a]", "metadata": {}, "graph_id": "02049474aa4c465fb85b1407572a82a0", "node_id": "a"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "42a07b1b-c0f3-4389-a7a6-bde025355833", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.141210+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [a] ability [invoke]", "metadata": {}, "graph_id": "02049474aa4c465fb85b1407572a82a0", "node_id": "a"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "23570505-b2f9-4db8-a5c2-918fe21d6bee", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.141913+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [a] ability [invoke]", "metadata": {}, "graph_id": "02049474aa4c465fb85b1407572a82a0", "node_id": "a"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "fa486ddf-ce1e-49df-89a4-fb150a5f7243", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.142235+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [a]", "metadata": {}, "graph_id": "02049474aa4c465fb85b1407572a82a0", "node_id": "a"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "df1fce31-f0f4-4611-b634-56444cc0fc9f", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.143146+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [sw]", "metadata": {}, "graph_id": "02049474aa4c465fb85b1407572a82a0", "node_id": "sw"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "fd49bd33-666d-4560-a6d1-9f4aa0d232cc", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.143570+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [sw] ability [invoke]", "metadata": {}, "graph_id": "02049474aa4c465fb85b1407572a82a0", "node_id": "sw"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "49621573-1be8-4459-ab8b-88b27cb79dc8", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.144247+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [sw] ability [invoke]", "metadata": {}, "graph_id": "02049474aa4c465fb85b1407572a82a0", "node_id": "sw"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "4c3f3b57-6ee9-4d4d-ab4d-837c6d06b080", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.144574+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [sw]", "metadata": {}, "graph_id": "02049474aa4c465fb85b1407572a82a0", "node_id": "sw"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "2ba502d9-db7f-433f-9849-d833b436e8f4", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.145539+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [a]", "metadata": {}, "graph_id": "02049474aa4c465fb85b1407572a82a0", "node_id": "a"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "85f8646e-31bd-43a8-af27-319a89f62a34", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.145822+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [a] ability [invoke]", "metadata": {}, "graph_id": "02049474aa4c465fb85b1407572a82a0", "node_id": "a"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "6a1cb17b-54d7-495f-9226-5d6c9e7a414b", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.146423+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [a] ability [invoke]", "metadata": {}, "graph_id": "02049474aa4c465fb85b1407572a82a0", "node_id": "a"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "8494e04c-d2ad-4e76-b4d2-b27a1f317aae", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.146710+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [a]", "metadata": {}, "graph_id": "02049474aa4c465fb85b1407572a82a0", "node_id": "a"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "b9388da5-53bc-4492-9206-bffeb38bc219", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.147473+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [sw]", "metadata": {}, "graph_id": "02049474aa4c465fb85b1407572a82a0", "node_id": "sw"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "25666e25-5d26-451d-b3cc-fbf9cd172937", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.147932+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [sw] ability [invoke]", "metadata": {}, "graph_id": "02049474aa4c465fb85b1407572a82a0", "node_id": "sw"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "4ab826f5-76ea-446b-835d-cb7deffa7ca4", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.148520+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [sw] ability [invoke]", "metadata": {}, "graph_id": "02049474aa4c465fb85b1407572a82a0", "node_id": "sw"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "d64a832f-a77c-47b9-b95b-babad6ec39ef", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.148850+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [sw]", "metadata": {}, "graph_id": "02049474aa4c465fb85b1407572a82a0", "node_id": "sw"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "eba7793d-d0ef-428d-a9dc-28d5ccb68f5f", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.149867+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [end]", "metadata": {}, "graph_id": "02049474aa4c465fb85b1407572a82a0", "node_id": "end"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "c91774ee-6534-4320-b08c-a8cba0f28361", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.150115+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [end] ability [invoke]", "metadata": {}, "graph_id": "02049474aa4c465fb85b1407572a82a0", "node_id": "end"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "b0566b00-93c5-4b8d-943d-a25d78307a2b", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.150935+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [end] ability [invoke]", "metadata": {}, "graph_id": "02049474aa4c465fb85b1407572a82a0", "node_id": "end"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "85407b62-0617-44d2-b587-8b72caad1375", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.151175+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [end]", "metadata": {}, "graph_id": "02049474aa4c465fb85b1407572a82a0", "node_id": "end"}
2026-05-17 15:27:28 | graph | default_trace_id | INFO | {"event_id": "8ed3090e-2cbe-46d9-9348-24100e1f510c", "event_type": "graph_end", "log_level": "INFO", "timestamp": "2026-05-17T15:27:28.151922+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "session_id": "d5c6e814-a210-438e-a3c3-4b2c1ba2ef9f", "status": "success", "message": "Pregel graph engine execution completed", "metadata": {"total_steps": 11}, "graph_id": "02049474aa4c465fb85b1407572a82a0"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "dd4a8a9c-98ee-435d-beba-de7876bd1827", "event_type": "graph_vertex_init", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.285911+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Initialized node [start], abilities is ['invoke']", "metadata": {}, "graph_id": "755409db14fa408b908b5cade5808306", "node_id": "start"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "aabfdfcb-53c6-4818-a6e8-782fb708d818", "event_type": "graph_vertex_init", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.286262+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Initialized node [a], abilities is ['invoke']", "metadata": {}, "graph_id": "755409db14fa408b908b5cade5808306", "node_id": "a"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "316beadc-3de3-48dd-8508-c4a7bfcbb466", "event_type": "graph_vertex_init", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.286579+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Initialized node [end], abilities is ['invoke']", "metadata": {}, "graph_id": "755409db14fa408b908b5cade5808306", "node_id": "end"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "5836d883-ff82-4f98-a4e9-c44b952b664e", "event_type": "graph_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.287430+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "session_id": "9a39bee6-5d46-4c01-9681-69fb77682805", "status": "success", "message": "Pregel graph engine execution started", "metadata": {"is_top_level": true}, "graph_id": "755409db14fa408b908b5cade5808306"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "342d3671-3872-4b34-88c4-405028892669", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.289090+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [start]", "metadata": {}, "graph_id": "755409db14fa408b908b5cade5808306", "node_id": "start"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "1db86850-94bb-46f4-82d8-ad3eaddac689", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.290355+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [start] ability [invoke]", "metadata": {}, "graph_id": "755409db14fa408b908b5cade5808306", "node_id": "start"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "b9da6a59-2750-457f-97ec-936a025b4451", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.292296+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [start] ability [invoke]", "metadata": {}, "graph_id": "755409db14fa408b908b5cade5808306", "node_id": "start"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "c2d5c933-65de-420e-89f1-5dbc5c2658a1", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.292948+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [start]", "metadata": {}, "graph_id": "755409db14fa408b908b5cade5808306", "node_id": "start"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "0df09b80-af3f-4c58-b39a-a242011b6ed7", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.294586+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [a]", "metadata": {}, "graph_id": "755409db14fa408b908b5cade5808306", "node_id": "a"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "18435d62-3552-40c6-82fe-496a4ade5a74", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.294833+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [a] ability [invoke]", "metadata": {}, "graph_id": "755409db14fa408b908b5cade5808306", "node_id": "a"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "b0f40651-e8c9-40ce-8b49-19c99897e773", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.295661+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [a] ability [invoke]", "metadata": {}, "graph_id": "755409db14fa408b908b5cade5808306", "node_id": "a"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "4024d047-2076-4f13-847f-b51fd9373dc1", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.296233+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [a]", "metadata": {}, "graph_id": "755409db14fa408b908b5cade5808306", "node_id": "a"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "1bfb7091-f641-4685-aa3c-272ce3a657eb", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.297764+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [end]", "metadata": {}, "graph_id": "755409db14fa408b908b5cade5808306", "node_id": "end"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "c97f7b5f-6434-4d1b-ba06-b51bcc513a1e", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.298003+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [end] ability [invoke]", "metadata": {}, "graph_id": "755409db14fa408b908b5cade5808306", "node_id": "end"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "a3558441-f34a-4195-9595-7fef01032ed0", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.299169+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [end] ability [invoke]", "metadata": {}, "graph_id": "755409db14fa408b908b5cade5808306", "node_id": "end"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "8592d647-cfc4-49e9-a94b-91e72558a1a8", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.299650+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [end]", "metadata": {}, "graph_id": "755409db14fa408b908b5cade5808306", "node_id": "end"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "b8ee785d-b619-4cdf-8e49-fb2cd5c80cae", "event_type": "graph_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.300990+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "session_id": "9a39bee6-5d46-4c01-9681-69fb77682805", "status": "success", "message": "Pregel graph engine execution completed", "metadata": {"total_steps": 4}, "graph_id": "755409db14fa408b908b5cade5808306"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "76f617fa-391b-4ecd-8bc5-c514bf509a8d", "event_type": "graph_vertex_init", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.305912+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Initialized node [start], abilities is ['invoke']", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "start"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "66f47e11-4263-4cbb-b558-cddb874f3696", "event_type": "graph_vertex_init", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.306275+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Initialized node [end], abilities is ['invoke']", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "end"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "97614cfc-1bd4-4309-b9b7-367778001021", "event_type": "graph_vertex_init", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.306587+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Initialized node [loop], abilities is ['invoke']", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "loop"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "29db8d8f-003c-445f-a5e8-8d2e04cdc554", "event_type": "graph_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.307223+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "session_id": "816b9f72-1d95-40ce-b9d8-fbbcbaf94a3f", "status": "success", "message": "Pregel graph engine execution started", "metadata": {"is_top_level": true}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "97fda070-b496-4a8d-8593-2ffe5eadee66", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.308276+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [start]", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "start"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "71c38fc8-1806-43fa-9f56-6bc679b5a9aa", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.308508+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [start] ability [invoke]", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "start"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "214301c2-dfff-4e80-b68b-1dbdd1096a4a", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.309326+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [start] ability [invoke]", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "start"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "4b71540f-3e86-4fbc-ae6d-9dabd9b79c87", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.309807+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [start]", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "start"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "2887aa30-2c3c-42a9-8c84-5d3785a0d7bb", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.311232+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [loop]", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "loop"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "0f8c606a-0c1c-4604-bdbf-3fdeacc5ca9d", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.311455+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [loop] ability [invoke]", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "loop"}
2026-05-17 16:02:52 | graph | default_trace_id | INFO | {"event_id": "9b623911-c50c-4c40-bcaf-c3df90f96ab3", "event_type": "graph_vertex_init", "log_level": "INFO", "timestamp": "2026-05-17T16:02:52.312660+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Initialized node [body], abilities is ['invoke']", "metadata": {}, "graph_id": "d6d316c5424f4c0e915e7629ae3ed9ed", "node_id": "body"}
