2026-04-17 18:49:09 | graph | default_trace_id | INFO | {"event_id": "e98e0a99-2ca2-4a52-a7ee-54e5d97cc432", "event_type": "graph_vertex_init", "log_level": "INFO", "timestamp": "2026-04-17T18:49:09.249866+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Initialized node [start], abilities is ['invoke']", "metadata": {}, "graph_id": "weather_flow", "node_id": "start"}
2026-04-17 19:21:34 | graph | default_trace_id | INFO | {"event_id": "24efa32b-35f4-4e67-bcb3-a84a5eae3e9e", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-04-17T19:21:34.113965+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [questioner]", "metadata": {}, "graph_id": "weather_flow", "node_id": "questioner"}
2026-04-17 19:21:34 | graph | default_trace_id | INFO | {"event_id": "acd45a1c-0a1a-4d68-b7ef-ba49a69b107e", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-04-17T19:21:34.114209+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [questioner] ability [invoke]", "metadata": {}, "graph_id": "weather_flow", "node_id": "questioner"}
2026-04-17 19:21:40 | graph | default_trace_id | INFO | {"event_id": "a74cb50f-44a0-4b83-90b3-a98d51f821c2", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-04-17T19:21:40.720104+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Interrupt to call node [questioner] ability [invoke]", "metadata": {}, "graph_id": "weather_flow", "node_id": "questioner"}
2026-04-17 19:21:40 | graph | default_trace_id | INFO | {"event_id": "089db6bf-da6f-4620-ae9c-5e23266754ae", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-04-17T19:21:40.720795+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Interrupt to call batch-in node [questioner]", "metadata": {}, "graph_id": "weather_flow", "node_id": "questioner"}
2026-04-17 19:21:40 | graph | default_trace_id | ERROR | {"event_id": "336e40cd-5c7d-4d0f-b671-9061f0ea3683", "event_type": "graph_super_step_error", "log_level": "ERROR", "timestamp": "2026-04-17T19:21:40.721745+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "session_id": "demo-jump-recovery-001", "status": "success", "message": "Failed to run graph super-step[2]", "exception": "(<openjiuwen.core.graph.pregel.base.Interrupt object at 0x000001B9EC8DB230>,)", "error_code": -1, "error_message": "(<openjiuwen.core.graph.pregel.base.Interrupt object at 0x000001B9EC8DB230>,)", "metadata": {"ns": "weather_flow", "step": 2, "active_nodes": ["questioner"]}, "graph_id": "weather_flow"}
2026-04-17 19:21:40 | graph | default_trace_id | INFO | {"event_id": "3584683b-776f-48a8-be59-2151292604b3", "event_type": "graph_end", "log_level": "INFO", "timestamp": "2026-04-17T19:21:40.722820+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "session_id": "demo-jump-recovery-001", "status": "success", "message": "Pregel graph engine execution interrupted", "metadata": {"total_steps": 2}, "graph_id": "weather_flow"}
2026-04-17 19:21:46 | graph | default_trace_id | INFO | {"event_id": "e58967d9-9777-4818-90e2-29af67c779e3", "event_type": "graph_vertex_init", "log_level": "INFO", "timestamp": "2026-04-17T19:21:46.046060+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Initialized node [start], abilities is ['invoke']", "metadata": {}, "graph_id": "stock_flow", "node_id": "start"}
2026-04-17 19:21:46 | graph | default_trace_id | INFO | {"event_id": "59c534ea-cd37-4114-bfb7-8fd8018c4e3c", "event_type": "graph_vertex_init", "log_level": "INFO", "timestamp": "2026-04-17T19:21:46.046636+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Initialized node [questioner], abilities is ['invoke']", "metadata": {}, "graph_id": "stock_flow", "node_id": "questioner"}
2026-04-17 19:21:46 | graph | default_trace_id | INFO | {"event_id": "f866df56-0b92-4c99-b161-661dc7634859", "event_type": "graph_vertex_init", "log_level": "INFO", "timestamp": "2026-04-17T19:21:46.050022+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Initialized node [end], abilities is ['invoke']", "metadata": {}, "graph_id": "stock_flow", "node_id": "end"}
2026-04-17 19:21:46 | graph | default_trace_id | INFO | {"event_id": "c8c7643c-229a-497e-a03f-5bbfe7b96abc", "event_type": "graph_start", "log_level": "INFO", "timestamp": "2026-04-17T19:21:46.052058+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "session_id": "demo-jump-recovery-001", "status": "success", "message": "Pregel graph engine execution started", "metadata": {"is_top_level": true}, "graph_id": "stock_flow"}
2026-04-17 19:21:46 | graph | default_trace_id | INFO | {"event_id": "a9bee460-bb81-4516-96d2-449dc1f91b0c", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-04-17T19:21:46.054912+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [start]", "metadata": {}, "graph_id": "stock_flow", "node_id": "start"}
2026-04-17 19:21:46 | graph | default_trace_id | INFO | {"event_id": "ff94084f-ca5a-436d-84c8-178a9b851242", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-04-17T19:21:46.056682+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [start] ability [invoke]", "metadata": {}, "graph_id": "stock_flow", "node_id": "start"}
2026-04-17 19:21:46 | graph | default_trace_id | INFO | {"event_id": "4ca97ae9-23e1-4366-a759-a787493dd536", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-04-17T19:21:46.059126+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [start] ability [invoke]", "metadata": {}, "graph_id": "stock_flow", "node_id": "start"}
2026-04-17 19:21:46 | graph | default_trace_id | INFO | {"event_id": "31c2ae38-b516-4c46-919b-e1f774137af6", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-04-17T19:21:46.061507+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [start]", "metadata": {}, "graph_id": "stock_flow", "node_id": "start"}
2026-04-17 19:21:46 | graph | default_trace_id | INFO | {"event_id": "482d6763-6101-4b48-aa1c-17a6be3a8292", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-04-17T19:21:46.063670+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [questioner]", "metadata": {}, "graph_id": "stock_flow", "node_id": "questioner"}
2026-04-17 19:21:46 | graph | default_trace_id | INFO | {"event_id": "9970f60c-a9c3-4248-9d8e-04a11516576a", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-04-17T19:21:46.065244+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [questioner] ability [invoke]", "metadata": {}, "graph_id": "stock_flow", "node_id": "questioner"}
2026-04-17 19:21:53 | graph | default_trace_id | INFO | {"event_id": "24e9b602-953d-4dab-a3da-b53958813818", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-04-17T19:21:53.627934+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Interrupt to call node [questioner] ability [invoke]", "metadata": {}, "graph_id": "stock_flow", "node_id": "questioner"}
2026-04-17 19:21:53 | graph | default_trace_id | INFO | {"event_id": "d8af6840-1d41-471f-bfb3-1fbeeabcd749", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-04-17T19:21:53.631795+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Interrupt to call batch-in node [questioner]", "metadata": {}, "graph_id": "stock_flow", "node_id": "questioner"}
2026-04-17 19:21:53 | graph | default_trace_id | ERROR | {"event_id": "768344a3-b767-4814-9efa-f0e82b69056f", "event_type": "graph_super_step_error", "log_level": "ERROR", "timestamp": "2026-04-17T19:21:53.636588+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "session_id": "demo-jump-recovery-001", "status": "success", "message": "Failed to run graph super-step[2]", "exception": "(<openjiuwen.core.graph.pregel.base.Interrupt object at 0x000001B9EC0D7820>,)", "error_code": -1, "error_message": "(<openjiuwen.core.graph.pregel.base.Interrupt object at 0x000001B9EC0D7820>,)", "metadata": {"ns": "stock_flow", "step": 2, "active_nodes": ["questioner"]}, "graph_id": "stock_flow"}
2026-04-17 19:21:53 | graph | default_trace_id | INFO | {"event_id": "5e4cf210-567a-467c-b8e5-aaf55df89a3a", "event_type": "graph_end", "log_level": "INFO", "timestamp": "2026-04-17T19:21:53.641957+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "session_id": "demo-jump-recovery-001", "status": "success", "message": "Pregel graph engine execution interrupted", "metadata": {"total_steps": 2}, "graph_id": "stock_flow"}
2026-04-17 19:21:58 | graph | default_trace_id | INFO | {"event_id": "d73d370a-cf65-445b-8990-8f2eacd8a614", "event_type": "graph_start", "log_level": "INFO", "timestamp": "2026-04-17T19:21:58.439797+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "session_id": "demo-jump-recovery-001", "status": "success", "message": "Pregel graph engine execution started", "metadata": {"is_top_level": true}, "graph_id": "weather_flow"}
2026-04-17 19:21:58 | graph | default_trace_id | INFO | {"event_id": "c0b42693-d915-487c-9f01-09258a650c3a", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-04-17T19:21:58.441978+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [questioner]", "metadata": {}, "graph_id": "weather_flow", "node_id": "questioner"}
2026-04-17 19:21:58 | graph | default_trace_id | INFO | {"event_id": "cb4f30ed-a464-4633-8d1b-c8c927c2023b", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-04-17T19:21:58.443558+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [questioner] ability [invoke]", "metadata": {}, "graph_id": "weather_flow", "node_id": "questioner"}
2026-04-17 19:21:58 | graph | default_trace_id | ERROR | {"event_id": "60ecd017-0cb4-42c9-b81f-dc5687a0a7cd", "event_type": "graph_vertex_ability_error", "log_level": "ERROR", "timestamp": "2026-04-17T19:21:58.462821+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "error_code": 101072, "message": "Failed to call node [questioner] ability [invoke]", "exception": "[101072] component questioner_input is invalid, reason: question_content is empty and no extractable fields are configured", "error_message": "[101072] component questioner_input is invalid, reason: question_content is empty and no extractable fields are configured", "metadata": {}, "graph_id": "weather_flow", "node_id": "questioner"}
2026-04-17 19:21:58 | graph | default_trace_id | ERROR | {"event_id": "e7d01670-7ee2-451f-94d4-7a18b777fd8e", "event_type": "graph_vertex_call_end", "log_level": "ERROR", "timestamp": "2026-04-17T19:21:58.468782+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "error_code": 101072, "message": "Failed to call batch-in node [questioner]", "exception": "[101072] component questioner_input is invalid, reason: question_content is empty and no extractable fields are configured", "error_message": "[101072] component questioner_input is invalid, reason: question_content is empty and no extractable fields are configured", "metadata": {}, "graph_id": "weather_flow", "node_id": "questioner"}
2026-04-17 19:21:58 | graph | default_trace_id | ERROR | {"event_id": "68bcea62-b7d2-4ac0-a187-d99ee35478d0", "event_type": "graph_super_step_error", "log_level": "ERROR", "timestamp": "2026-04-17T19:21:58.472198+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "session_id": "demo-jump-recovery-001", "status": "success", "message": "Failed to run graph super-step[2]", "exception": "[101072] component questioner_input is invalid, reason: question_content is empty and no extractable fields are configured", "error_code": -1, "error_message": "[101072] component questioner_input is invalid, reason: question_content is empty and no extractable fields are configured", "metadata": {"ns": "weather_flow", "step": 2, "active_nodes": ["questioner"]}, "graph_id": "weather_flow"}
2026-04-17 19:22:34 | graph | default_trace_id | INFO | {"event_id": "4e176cf5-1e2b-49d9-a15c-0fbba7552b17", "event_type": "graph_vertex_init", "log_level": "INFO", "timestamp": "2026-04-17T19:22:34.052284+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Initialized node [start], abilities is ['invoke']", "metadata": {}, "graph_id": "weather_flow", "node_id": "start"}
2026-04-17 19:22:34 | graph | default_trace_id | INFO | {"event_id": "d617eba8-4079-4893-bb9b-118fd39015d1", "event_type": "graph_vertex_init", "log_level": "INFO", "timestamp": "2026-04-17T19:22:34.052668+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Initialized node [questioner], abilities is ['invoke']", "metadata": {}, "graph_id": "weather_flow", "node_id": "questioner"}
2026-04-17 19:22:34 | graph | default_trace_id | INFO | {"event_id": "8f9b8a46-e2c3-4db1-b420-9747479e9c53", "event_type": "graph_vertex_init", "log_level": "INFO", "timestamp": "2026-04-17T19:22:34.052955+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Initialized node [end], abilities is ['invoke']", "metadata": {}, "graph_id": "weather_flow", "node_id": "end"}
2026-04-17 19:22:34 | graph | default_trace_id | INFO | {"event_id": "a31cf421-6c98-46fb-aa50-df836677d57a", "event_type": "graph_start", "log_level": "INFO", "timestamp": "2026-04-17T19:22:34.053694+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "session_id": "demo-jump-recovery-001", "status": "success", "message": "Pregel graph engine execution started", "metadata": {"is_top_level": true}, "graph_id": "weather_flow"}
2026-04-17 19:22:34 | graph | default_trace_id | INFO | {"event_id": "859f8af3-598b-4bd7-858c-46ac4c8bf20f", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-04-17T19:22:34.056057+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [start]", "metadata": {}, "graph_id": "weather_flow", "node_id": "start"}
2026-04-17 19:22:34 | graph | default_trace_id | INFO | {"event_id": "3867fa60-83e8-4c59-bed1-d5cfc22cba67", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-04-17T19:22:34.056900+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [start] ability [invoke]", "metadata": {}, "graph_id": "weather_flow", "node_id": "start"}
2026-04-17 19:22:34 | graph | default_trace_id | INFO | {"event_id": "b5b7c733-75c9-49e1-9ca2-de682154744d", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-04-17T19:22:34.060525+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [start] ability [invoke]", "metadata": {}, "graph_id": "weather_flow", "node_id": "start"}
2026-04-17 19:22:34 | graph | default_trace_id | INFO | {"event_id": "c5e8f3d6-deaa-4131-a043-3564d33394fc", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-04-17T19:22:34.061542+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [start]", "metadata": {}, "graph_id": "weather_flow", "node_id": "start"}
2026-04-17 19:22:34 | graph | default_trace_id | INFO | {"event_id": "3d7e1858-d436-4e10-872a-ec1edc619d27", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-04-17T19:22:34.062913+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [questioner]", "metadata": {}, "graph_id": "weather_flow", "node_id": "questioner"}
2026-04-17 19:22:34 | graph | default_trace_id | INFO | {"event_id": "2d8ceada-409e-49ad-aed0-2d051036bb45", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-04-17T19:22:34.063378+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [questioner] ability [invoke]", "metadata": {}, "graph_id": "weather_flow", "node_id": "questioner"}
2026-04-17 19:22:42 | graph | default_trace_id | INFO | {"event_id": "bd052ebe-5881-4535-8bf6-426b1253f0e1", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-04-17T19:22:42.197057+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Interrupt to call node [questioner] ability [invoke]", "metadata": {}, "graph_id": "weather_flow", "node_id": "questioner"}
2026-04-17 19:22:42 | graph | default_trace_id | INFO | {"event_id": "04bf81fb-d4ee-40e2-9dad-cf602e437d98", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-04-17T19:22:42.197986+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Interrupt to call batch-in node [questioner]", "metadata": {}, "graph_id": "weather_flow", "node_id": "questioner"}
2026-04-17 19:22:42 | graph | default_trace_id | ERROR | {"event_id": "f3f70a67-b3ae-44b8-970d-ed3d0a7ae928", "event_type": "graph_super_step_error", "log_level": "ERROR", "timestamp": "2026-04-17T19:22:42.199369+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "session_id": "demo-jump-recovery-001", "status": "success", "message": "Failed to run graph super-step[2]", "exception": "(<openjiuwen.core.graph.pregel.base.Interrupt object at 0x000002C565DCB230>,)", "error_code": -1, "error_message": "(<openjiuwen.core.graph.pregel.base.Interrupt object at 0x000002C565DCB230>,)", "metadata": {"ns": "weather_flow", "step": 2, "active_nodes": ["questioner"]}, "graph_id": "weather_flow"}
2026-04-17 19:22:42 | graph | default_trace_id | INFO | {"event_id": "dd9bd06b-aca9-4d00-b396-ab9584163eed", "event_type": "graph_end", "log_level": "INFO", "timestamp": "2026-04-17T19:22:42.201037+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "session_id": "demo-jump-recovery-001", "status": "success", "message": "Pregel graph engine execution interrupted", "metadata": {"total_steps": 2}, "graph_id": "weather_flow"}
2026-04-17 19:22:48 | graph | default_trace_id | INFO | {"event_id": "b0e9b825-ea30-48a4-9059-0d7b11213d56", "event_type": "graph_vertex_init", "log_level": "INFO", "timestamp": "2026-04-17T19:22:48.888438+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Initialized node [start], abilities is ['invoke']", "metadata": {}, "graph_id": "stock_flow", "node_id": "start"}
2026-04-17 19:22:48 | graph | default_trace_id | INFO | {"event_id": "e3e247a7-5f41-44ed-bb30-1b7bc88ca4e3", "event_type": "graph_vertex_init", "log_level": "INFO", "timestamp": "2026-04-17T19:22:48.888908+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Initialized node [questioner], abilities is ['invoke']", "metadata": {}, "graph_id": "stock_flow", "node_id": "questioner"}
2026-04-17 19:22:48 | graph | default_trace_id | INFO | {"event_id": "ccd335c2-c055-4637-9fcd-3f897e1658b1", "event_type": "graph_vertex_init", "log_level": "INFO", "timestamp": "2026-04-17T19:22:48.889690+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Initialized node [end], abilities is ['invoke']", "metadata": {}, "graph_id": "stock_flow", "node_id": "end"}
2026-04-17 19:22:48 | graph | default_trace_id | INFO | {"event_id": "49ad50a3-9985-4efa-9611-44ac750a3e37", "event_type": "graph_start", "log_level": "INFO", "timestamp": "2026-04-17T19:22:48.890302+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "session_id": "demo-jump-recovery-001", "status": "success", "message": "Pregel graph engine execution started", "metadata": {"is_top_level": true}, "graph_id": "stock_flow"}
2026-04-17 19:22:48 | graph | default_trace_id | INFO | {"event_id": "9ee4bc49-13b5-45b9-88d3-0e07737214bf", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-04-17T19:22:48.892018+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [start]", "metadata": {}, "graph_id": "stock_flow", "node_id": "start"}
2026-04-17 19:22:48 | graph | default_trace_id | INFO | {"event_id": "c977825e-385c-4886-9b38-ca2cb861c1c7", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-04-17T19:22:48.892545+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [start] ability [invoke]", "metadata": {}, "graph_id": "stock_flow", "node_id": "start"}
2026-04-17 19:22:48 | graph | default_trace_id | INFO | {"event_id": "10043998-cda8-48f4-8adb-b5d79078660a", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-04-17T19:22:48.894365+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call node [start] ability [invoke]", "metadata": {}, "graph_id": "stock_flow", "node_id": "start"}
2026-04-17 19:22:48 | graph | default_trace_id | INFO | {"event_id": "a97c4a26-28b5-43df-9cc4-b0d299f9690e", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-04-17T19:22:48.895186+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Succeed to call batch-in node [start]", "metadata": {}, "graph_id": "stock_flow", "node_id": "start"}
2026-04-17 19:22:48 | graph | default_trace_id | INFO | {"event_id": "c19fb646-c77e-42f6-87a1-81f6c52580e5", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-04-17T19:22:48.895996+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [questioner]", "metadata": {}, "graph_id": "stock_flow", "node_id": "questioner"}
2026-04-17 19:22:48 | graph | default_trace_id | INFO | {"event_id": "30c9487f-c906-4590-8d0a-4bcb0a9e687f", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-04-17T19:22:48.896276+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [questioner] ability [invoke]", "metadata": {}, "graph_id": "stock_flow", "node_id": "questioner"}
2026-04-17 19:22:56 | graph | default_trace_id | INFO | {"event_id": "0e81a7a4-8002-4243-a05c-4ed238f3bddb", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-04-17T19:22:56.657740+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Interrupt to call node [questioner] ability [invoke]", "metadata": {}, "graph_id": "stock_flow", "node_id": "questioner"}
2026-04-17 19:22:56 | graph | default_trace_id | INFO | {"event_id": "2a88fc63-66b0-4af5-94b7-e29ad66ffa12", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-04-17T19:22:56.659140+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Interrupt to call batch-in node [questioner]", "metadata": {}, "graph_id": "stock_flow", "node_id": "questioner"}
2026-04-17 19:22:56 | graph | default_trace_id | ERROR | {"event_id": "1d348c30-6b4b-4f81-a85d-59f3e0937f78", "event_type": "graph_super_step_error", "log_level": "ERROR", "timestamp": "2026-04-17T19:22:56.660822+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "session_id": "demo-jump-recovery-001", "status": "success", "message": "Failed to run graph super-step[2]", "exception": "(<openjiuwen.core.graph.pregel.base.Interrupt object at 0x000002C565E42780>,)", "error_code": -1, "error_message": "(<openjiuwen.core.graph.pregel.base.Interrupt object at 0x000002C565E42780>,)", "metadata": {"ns": "stock_flow", "step": 2, "active_nodes": ["questioner"]}, "graph_id": "stock_flow"}
2026-04-17 19:22:56 | graph | default_trace_id | INFO | {"event_id": "74b5ad64-47f3-498f-8dc1-79e97c731b0d", "event_type": "graph_end", "log_level": "INFO", "timestamp": "2026-04-17T19:22:56.662424+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "session_id": "demo-jump-recovery-001", "status": "success", "message": "Pregel graph engine execution interrupted", "metadata": {"total_steps": 2}, "graph_id": "stock_flow"}
2026-04-17 19:23:00 | graph | default_trace_id | INFO | {"event_id": "73cbd715-aceb-474f-a1bb-d9d46f81247c", "event_type": "graph_start", "log_level": "INFO", "timestamp": "2026-04-17T19:23:00.586750+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "session_id": "demo-jump-recovery-001", "status": "success", "message": "Pregel graph engine execution started", "metadata": {"is_top_level": true}, "graph_id": "weather_flow"}
2026-04-17 19:23:00 | graph | default_trace_id | INFO | {"event_id": "e60dae70-670f-4b1c-a528-e5539e29dee3", "event_type": "graph_vertex_call_start", "log_level": "INFO", "timestamp": "2026-04-17T19:23:00.589195+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call batch-in node [questioner]", "metadata": {}, "graph_id": "weather_flow", "node_id": "questioner"}
2026-04-17 19:23:00 | graph | default_trace_id | INFO | {"event_id": "8390ca2a-dc3e-474c-9694-8210327d7c3c", "event_type": "graph_vertex_ability_start", "log_level": "INFO", "timestamp": "2026-04-17T19:23:00.590205+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Begin to call node [questioner] ability [invoke]", "metadata": {}, "graph_id": "weather_flow", "node_id": "questioner"}
2026-04-17 19:23:06 | graph | default_trace_id | INFO | {"event_id": "31cadd0f-0c9a-476c-9864-21043917aba8", "event_type": "graph_vertex_ability_end", "log_level": "INFO", "timestamp": "2026-04-17T19:23:06.300010+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Interrupt to call node [questioner] ability [invoke]", "metadata": {}, "graph_id": "weather_flow", "node_id": "questioner"}
2026-04-17 19:23:06 | graph | default_trace_id | INFO | {"event_id": "99bafa4d-b14f-46b5-961d-223889245eaf", "event_type": "graph_vertex_call_end", "log_level": "INFO", "timestamp": "2026-04-17T19:23:06.301349+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "status": "success", "message": "Interrupt to call batch-in node [questioner]", "metadata": {}, "graph_id": "weather_flow", "node_id": "questioner"}
2026-04-17 19:23:06 | graph | default_trace_id | ERROR | {"event_id": "ef3d32ba-960c-430e-b5e7-29f858164c05", "event_type": "graph_super_step_error", "log_level": "ERROR", "timestamp": "2026-04-17T19:23:06.303399+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "session_id": "demo-jump-recovery-001", "status": "success", "message": "Failed to run graph super-step[2]", "exception": "(<openjiuwen.core.graph.pregel.base.Interrupt object at 0x000002C565E70850>,)", "error_code": -1, "error_message": "(<openjiuwen.core.graph.pregel.base.Interrupt object at 0x000002C565E70850>,)", "metadata": {"ns": "weather_flow", "step": 2, "active_nodes": ["questioner"]}, "graph_id": "weather_flow"}
2026-04-17 19:23:06 | graph | default_trace_id | INFO | {"event_id": "a8c1cdc9-4d1b-4661-b432-397329e4e77a", "event_type": "graph_end", "log_level": "INFO", "timestamp": "2026-04-17T19:23:06.305502+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "session_id": "demo-jump-recovery-001", "status": "success", "message": "Pregel graph engine execution interrupted", "metadata": {"total_steps": 2}, "graph_id": "weather_flow"}
2026-04-17 19:23:10 | graph | default_trace_id | INFO | {"event_id": "50cf461f-5d60-407f-96a9-eafd15231de0", "event_type": "graph_start", "log_level": "INFO", "timestamp": "2026-04-17T19:23:10.071501+08:00", "module_type": "system", "module_id": "graph", "module_name": "graph", "session_id": "demo-jump-recovery-001", "status": "success", "message": "Pregel graph engine execution started", "metadata": {"is_top_level": true}, "graph_id": "stock_flow"}
